,NameUpper,DOI,adsorption,adsorption_error,metal_usage,Catalyst_predict,Catalyst_predict_proba,column1_normalized,column2_normalized,column3_normalized,column4
6929,LACFOM,10.1039/c004010j,3.607545617,0.148566291,2500,FALSE,0.478148148,3.615195373,14.70563149,92.39061501,110.7114419
6930,MICJOA,10.1016/j.ica.2018.05.011,3.607445115,0.588939319,1000,FALSE,0.475608466,3.615094658,5.882076124,91.84708763,101.3442584
6931,MUTVUT,10.1016/j.inoche.2009.12.010,3.607436515,0.201968664,17.4,FALSE,0.255925926,3.61508604,0.102059124,44.83195946,48.54910462
6932,NIYDOS,10.1002/adfm.202300105,3.607309021,0.188640304,645.9666397,FALSE,0.09168254,3.614958276,3.79952082,9.681583624,17.09606272
6933,CAKHEF,10.1021/acs.chemmater.1c00917,3.605867568,0.210245413,23.15,FALSE,0.283333333,3.613513766,0.135882753,50.69752689,54.44692341
6934,ZIGQEO,10.1002/asia.201800754,3.604817494,0.257811367,623.9981811,FALSE,0.295925926,3.612461465,3.670294213,53.39251746,60.67527314
6936,EJOZOU,10.1016/j.ica.2016.03.015,3.603329585,0.172855677,940,FALSE,0.068148148,3.610970401,5.529133909,4.644895427,13.78499974
6937,IBASOV,10.1021/ja200978u,3.600508362,0.122651581,261.2640789,FALSE,0.059777778,3.608143196,1.536557925,2.853519479,7.998220599
6938,XOMMOD,10.1039/C4CE00664J,3.598617759,0.327507805,2490,FALSE,0.094814815,3.606248584,14.64680778,10.35193417,28.60499054
6939,VINKEL,10.1039/C8CE01591K,3.59725559,1.145907688,424.4,FALSE,0.242592593,3.604883526,2.496183812,41.97844019,48.07950753
6941,DUYBIL,10.1016/j.ica.2020.119986,3.595029329,0.089555579,1000,FALSE,0.295925926,3.602652545,5.882076124,53.39251746,62.87724613
6942,DUKNOO,10.1021/acs.cgd.5b00067,3.593732854,0.168891234,2000,FALSE,0.058888889,3.601353321,11.76444637,2.663284832,18.02908452
6946,ZIMNOC,10.1021/acs.inorgchem.2c00694,3.590664224,0.171319144,2100,FALSE,0.224814815,3.598278184,12.35268339,38.1737477,54.12470927
6947,ABEXUC,10.1021/ic201013v,3.590345069,0.204164241,750,FALSE,0.229259259,3.597958352,4.411483563,39.12492071,47.13436263
6949,UNATIP,10.1021/acs.inorgchem.1c00165,3.589407645,0.18677921,26.7,FALSE,0.247037037,3.59701894,0.156765167,42.92961321,46.68339732
6950,ZEDWAI,10.1039/c2cc34200f,3.588316901,0.131862918,201.3989226,FALSE,0.137777778,3.595925883,1.184408911,19.54660759,24.32694239
6951,PAJCUC10,10.1039/d0ta06830f,3.588032735,0.099045155,93.05044584,FALSE,0.081481481,3.595641114,0.547063055,7.498414692,11.64111886
6952,OTAXOX,10.1021/ic102057p,3.586516322,0.133968829,130,FALSE,0.247037037,3.594121486,0.764414013,42.92961321,47.28814871
6953,NUHVUK,10.1039/D0TC00104J,3.584508731,0.097832889,4000,FALSE,0.317037037,3.592109638,23.52918685,57.91058972,85.03188621
6954,JUTWAZ,10.1016/j.inoche.2015.03.054,3.582785264,0.171549486,2900,FALSE,0.298518519,3.590382516,17.05857958,53.94736853,74.59633063
6955,ZEDVUB,10.1039/c2cc34200f,3.580362931,0.231370233,201.3776354,FALSE,0.186666667,3.587955047,1.184283691,30.00951185,34.78175059
6956,YARGAB,10.1021/cg201059d,3.58019892,0.083946524,59.4,FALSE,0.137777778,3.587790688,0.349118674,19.54660759,23.48351696
6957,KOFPEB,10.1002/anie.200705846,3.57950375,0.246897602,641.4113114,FALSE,0.059777778,3.587094044,3.772724693,2.853519479,10.21333822
6958,OPAWOT,10.1021/acscatal.6b00424,3.579286888,0.072729654,354.9385474,FALSE,0.082793651,3.586876722,2.087585831,7.779237377,13.45369993
6959,POSDIO,10.1021/acs.inorgchem.4c01161,3.578487362,0.22268899,388.2743323,FALSE,0.064222222,3.586075501,2.28367926,3.804692496,9.674447256
6961,WIDZOA,10.1021/cg3014464,3.57382096,0.123865073,123.6,FALSE,0.247037037,3.581399204,0.726766843,42.92961321,47.23777926
6962,CUSQEP,10.1021/jacs.0c02984,3.572392237,0.227516259,255.8721679,FALSE,0.149925926,3.579967451,1.504840708,22.14648074,27.23128889
6963,XOBGON,10.1016/j.jssc.2018.12.002,3.57016056,0.41448372,4000,FALSE,0.124444444,3.577731042,23.52918685,16.69308812,43.80000601
6964,DUJWEM,10.1002/zaac.201500041,3.569646605,0.415318182,14.9,FALSE,0.050888889,3.577215997,0.087353198,0.951173231,4.615742426
6965,MIFTEC,10.1021/cg301668g,3.568917166,0.275279695,3600,FALSE,0.182222222,3.576485011,21.17623875,29.05833862,53.81106238
6966,PAJCUC03,10.1039/d0ta06830f,3.566385823,0.059208513,93.03077656,FALSE,0.081481481,3.5739483,0.546947353,7.498414692,11.61931035
6967,LECGEH,10.1021/ic3003228,3.565999565,0.113528014,284.0116204,FALSE,0.091851852,3.573561223,1.670367386,9.717818754,14.96174736
6968,XUGGAK,10.1039/C9CC09664G,3.565544139,0.210151591,106.2198078,FALSE,0.478148148,3.573104832,0.624530118,92.39061501,96.58824996
6970,QOVWAB,10.1039/C4RA14862B,3.563760287,0.265244786,5,FALSE,0.264814815,3.571317197,0.029117733,46.7343057,50.33474063
6972,IYAHAR,10.1016/j.inoche.2004.03.017,3.560694603,0.106212029,35,FALSE,0.050888889,3.568245012,0.20558884,0.951173231,4.725007083
6975,NIBVON,10.1002/adom.202002096,3.554953623,0.151315052,645.4888537,FALSE,0.061089947,3.562491859,3.796710306,3.13434195,10.49354411
6976,SIXFIQ01,10.1039/C3CE42219D,3.554756339,0.177404872,720,FALSE,0.046444444,3.562294156,4.235012456,0,7.797306612
6977,YUSWEQ,10.1021/acs.inorgchem.5b01356,3.554491427,0.155493129,1000,FALSE,0.149925926,3.562028683,5.882076124,22.14648074,31.59058554
6979,VABQAQ,10.1021/ic9707873,3.549417642,0.187774699,960,FALSE,0.046444444,3.556944139,5.646781314,0,9.203725453
6982,PULQOE,10.1021/acs.cgd.5b00612,3.545705776,0.172517674,16.3,FALSE,0.273703704,3.553224402,0.095588516,48.63665195,52.28546487
6983,PUVJOG,10.1002/anie.200907126,3.545592017,0.840023062,100,FALSE,0.149925926,3.553110401,0.587942906,22.14648074,26.28753404
6985,RASXEP01,10.1002/anie.200500453,3.544554688,0.200713357,263.28,FALSE,0.313333333,3.552070873,1.548416319,57.1179454,62.21843259
6987,PAJCUC04,10.1039/d0ta06830f,3.543257805,0.058216963,93.04061068,FALSE,0.077037037,3.55077124,0.547005201,6.547241675,10.64501812
6989,TEDGOA,10.1039/c2jm32990e,3.541936599,0.242643922,44,FALSE,0.056645503,3.549447232,0.258530172,2.183168933,5.991146337
6990,TUNCAI,10.1016/j.ica.2015.04.027,3.539984534,0.12375286,1000,FALSE,0.291481481,3.547491028,5.882076124,52.44134423,61.87091139
6991,VIMKUB,10.1016/j.molstruc.2023.136327,3.53815313,0.208766874,2000,FALSE,0.081481481,3.54565574,11.76444637,7.498414692,22.8085168
6992,MIFSAX,10.1021/cg301668g,3.537486873,0.156121392,3600,FALSE,0.149925926,3.544988071,21.17623875,22.14648074,46.86770756
6993,HUWRID,10.1002/anie.202007731,3.536311435,0.200459382,628.4669688,FALSE,0.149925926,3.54381014,3.696581277,22.14648074,29.38687215
6994,RUPHES,10.1039/D0NJ01448F,3.534505368,0.240196459,72,FALSE,0.309259259,3.542000243,0.423236539,56.24603673,60.21127351
6996,LODKIA,10.1021/cg401601d,3.527535713,0.284051169,26.6,FALSE,0.269259259,3.535015809,0.15617693,47.68547872,51.37667146
6999,ZAWHIQ,10.1039/c2ce25279a,3.522753656,0.275648232,49.75,FALSE,0.096126984,3.530223612,0.292353801,10.63275664,14.45533405
7001,CENQAP,10.1021/cg3013574,3.521353927,0.135600385,55.5,FALSE,0.113904762,3.528820915,0.32617743,14.43744914,18.29244748
7002,JOKJIF,10.1039/C9DT00791A,3.521037382,0.376925258,140,FALSE,0.062222222,3.528503699,0.823237715,3.376664595,7.728406009
7003,UYITEE,10.1016/j.jssc.2021.122458,3.520597492,0.322437065,474.8475091,FALSE,0.143333333,3.528062876,2.792934739,20.73557387,27.05657148
7004,FOTQAI,10.1021/cg5010402,3.520477198,0.145609092,2000,FALSE,0.059777778,3.527942327,11.76444637,2.853519479,18.14590817
7005,NOYWEG,10.1021/acs.analchem.9b01379,3.520004503,0.111245698,15,FALSE,0.287037037,3.527468629,0.087941435,51.49017122,55.10558128
7006,OPUMEU,10.1016/j.apmt.2020.100613,3.517815141,0.369371228,510,FALSE,0.273703704,3.525274625,2.999714705,48.63665195,55.16164128
7007,ABEYEN,10.1021/ic201013v,3.516151747,0.110467586,750,FALSE,0.317037037,3.523607704,4.411483563,57.91058972,65.84568099
7008,GAXKOH,10.1039/c2ce25328c,3.51451579,0.155838282,61.6,FALSE,0.247037037,3.521968278,0.362059888,42.92961321,46.81364137
7011,CODSUL,10.1039/C4CE00093E,3.511981604,0.18596408,21.4,FALSE,0.242592593,3.519428718,0.125588605,41.97844019,45.62345751
7012,FEGNIQ,10.1039/c2dt31905e,3.511508159,0.126826769,100,FALSE,0.096126984,3.518954269,0.587942906,10.63275664,14.73965382
7013,KUCDIW,10.1021/ja901725v,3.51066277,0.164029316,256.1200323,FALSE,0.059777778,3.518107087,1.506298738,2.853519479,7.877925304
7014,ZIDMIL,10.1016/j.poly.2018.08.025,3.510631127,0.195031619,68,FALSE,0.225925926,3.518075377,0.399707058,38.41154095,42.32932339
7015,ADOSUL,10.1016/j.jssc.2016.12.007,3.509114147,0.130138075,74,FALSE,0.247037037,3.516555181,0.435001279,42.92961321,46.88116967
7018,QIVGAG,10.1021/acs.cgd.9b00010,3.506694422,0.145155847,2000,FALSE,0.125925926,3.514130325,11.76444637,17.01014593,32.28872262
7020,XEXVEF,10.1039/D2DT03719J,3.50640595,0.267484308,186,FALSE,0.238148148,3.513841241,1.093826747,41.02726696,45.63493495
7021,PAJCUC02,10.1039/d0ta06830f,3.503267983,0.063186126,93.02094348,FALSE,0.077037037,3.51069662,0.546889511,6.547241675,10.60482781
7022,ZEDVOV,10.1039/c2cc34200f,3.501536683,0.237277299,201.3563503,FALSE,0.124814815,3.508961649,1.184158485,16.77235268,21.46547281
7023,HUWROJ,10.1002/anie.202007731,3.500404698,0.0894622,628.5334029,FALSE,0.149925926,3.507827263,3.696972067,22.14648074,29.35128007
7024,YAPRUE,10.1021/ja208224f,3.500130085,0.125856454,260.3553629,FALSE,0.149925926,3.507552068,1.531212521,22.14648074,27.18524532
7025,GERBEN,10.1021/jacs.7b09973,3.499998635,0.080982545,20,FALSE,0.142592593,3.507420339,0.117353286,20.57704517,24.2018188
7026,ANUGEW,10.1021/ja107423k,3.497981303,0.128077208,4100,FALSE,0.059259259,3.50539873,24.11742387,2.742549179,30.36537178
7027,JUCNAZ,10.1039/C9TC06422B,3.495204369,0.386366998,98.11620647,FALSE,0.064222222,3.502615907,0.576861735,3.804692496,7.884170137
7028,GIZGIJ,10.1039/D3DT02721J,3.494320222,0.080497057,15,FALSE,0.052201058,3.501729885,0.087941435,1.231995702,4.821667022
7029,MITSEO,10.1021/cg070604f,3.492928724,0.288375725,4600,FALSE,0.291481481,3.500335437,27.058609,52.44134423,83.00028867
7030,YAPSAL,10.1021/ja208224f,3.492433248,0.096729018,260.3828846,FALSE,0.225925926,3.49983891,1.531374413,38.41154095,43.44275427
7031,UGAHUJ,10.1021/acs.inorgchem.3c00449,3.490987175,0.099642955,0.05,FALSE,0.242592593,3.498389771,0,41.97844019,45.47682996
7033,NIYDAE,10.1002/adfm.202300105,3.48926775,0.065817793,645.8983629,FALSE,0.09168254,3.4966667,3.799119191,9.681583624,16.97736951
7034,RINMUZ,10.1039/C8NJ04853C,3.488878423,1.038776532,0.05,FALSE,0.077037037,3.496276547,0,6.547241675,10.04351822
7035,XADDOX,10.1002/ejic.201000146,3.48743698,0.106021843,60,FALSE,0.148148148,3.494832047,0.352648096,21.76601144,25.61349159
7036,TUNKAQ,10.1016/j.jssc.2015.05.008,3.485999317,0.134638591,8,FALSE,0.242592593,3.493391336,0.046764843,41.97844019,45.51859637
7038,UMEKEE,10.1021/acs.cgd.5b01772,3.484415085,0.144737963,8.68,FALSE,0.065534392,3.491803745,0.050764855,4.085515181,7.62808378
7039,OMOVIX,10.1021/jacs.6b01093,3.483258496,0.084244945,0.5,FALSE,0.082793651,3.490644703,0.002647067,7.779237377,11.27252915
7040,BETGAM,10.1021/acs.inorgchem.2c03549,3.482916687,0.248515834,396.1707974,FALSE,0.269259259,3.490302169,2.330129191,47.68547872,53.50591008
7041,TUPZOW,10.1016/j.jre.2020.07.011,3.481019758,0.10826274,44,FALSE,0.124814815,3.488401218,0.258530172,16.77235268,20.51928407
7042,GIHTIE,10.1021/acsami.1c22872,3.480678911,0.100056822,930,FALSE,0.23037037,3.488059648,5.470310207,39.36271397,48.32108382
7043,WOPHIU01,10.1021/cg500751e,3.478748739,0.04269169,14.8,FALSE,0.118349206,3.486125383,0.086764961,15.38862215,18.9615125
7044,CUBZOR,10.1002/chem.201903966,3.478745132,0.171507697,604.4501945,FALSE,0.143333333,3.486121768,3.555305719,20.73557387,27.77700135
7047,NERCEU,10.1016/j.poly.2012.11.045,3.476143151,0.206930464,1100,FALSE,0.291481481,3.48351427,6.470313148,52.44134423,62.39517165
7048,NIBVIH,10.1002/adom.202002096,3.476039507,0.137004295,645.4206275,FALSE,0.061089947,3.483410406,3.796308974,3.13434195,10.41406133
7049,KOFPEB03,10.1002/anie.200705846,3.471596793,0.202210629,641.207947,FALSE,0.059777778,3.478958271,3.771528428,2.853519479,10.10400618
7050,EBEMEE,10.1002/anie.200453923,3.470843686,0.229979782,150.6,FALSE,0.273703704,3.478203568,0.88559084,48.63665195,53.00044636
7051,IZIHAC,10.1039/C6NJ00294C,3.470116863,0.125011223,920,FALSE,0.182222222,3.477475203,5.411486504,29.05833862,37.94730033
7052,CUBCAG,10.1002/chem.201903764,3.469821739,0.2224385,300,FALSE,0.264814815,3.477179454,1.764416954,46.7343057,51.97590211
7053,BIHQAM,10.1039/C3CC42904K,3.469489343,0.187917001,30,FALSE,0.149925926,3.476846353,0.176176989,22.14648074,25.79950408
7054,KABTUE,10.1016/j.inoche.2010.03.026,3.467440624,0.12475335,10,FALSE,0.242592593,3.474793289,0.058529584,41.97844019,45.51176307
7055,TELTOW,10.1021/acs.inorgchem.7b02435,3.46682445,0.106281298,1232,FALSE,0.242592593,3.474175809,7.24678602,41.97844019,52.69940202
7056,YORQEE,10.1016/j.jssc.2019.07.034,3.465709275,0.105269782,30.8,FALSE,0.247037037,3.473058269,0.180882885,42.92961321,46.58355436
7057,PAHXUV,10.1039/d0ta06830f,3.465458238,0.138089907,92.96196682,FALSE,0.09037037,3.4728067,0.546542589,9.400760939,13.42011023
7058,PAHYAC,10.1039/d0ta06830f,3.462513303,0.095761693,92.97179366,FALSE,0.149925926,3.46985552,0.546600394,22.14648074,26.16293665
7059,FUSRES,10.1039/C5TA05210F,3.462513113,0.196186786,129.7450061,FALSE,0.058888889,3.46985533,0.762914044,2.663284832,6.896054207
7060,NUHVOE,10.1039/D0TC00104J,3.462479166,0.317625443,4000,FALSE,0.312592593,3.469821311,23.52918685,56.95941671,83.95842487
7063,OKILEA,10.1021/cg100736x,3.45991419,0.180640844,39.6,FALSE,0.149925926,3.467250896,0.232647743,22.14648074,25.84637937
7064,AKUKUO,10.1007/s11243-016-0030-y,3.459795367,0.185353447,150,FALSE,0.085925926,3.467131821,0.882061418,8.449587923,12.79878116
7065,KIKYOV,10.1021/acs.inorgchem.8b01842,3.459356908,0.188224691,787,FALSE,0.059777778,3.466692432,4.629131262,2.853519479,10.94934317
7067,YABKEU,10.1039/C5TA04989J,3.458177515,0.275099706,0.5,FALSE,0.295925926,3.465510538,0.002647067,53.39251746,56.86067507
7068,XOBREM,10.1039/b800017d,3.455755868,0.150971948,1019,FALSE,0.052201058,3.463083756,5.993841158,1.231995702,10.68892062
7069,DIXKOL,10.1039/b715808d,3.454095037,0.176333701,2000,FALSE,0.161481481,3.461419403,11.76444637,24.61953071,39.84539648
7070,ULILEI,10.1039/C6CE00057F,3.453697549,0.107662831,610,FALSE,0.271851852,3.461021072,3.587951729,48.24032979,55.28930259
7071,POGDAS,10.1002/anie.201403506,3.453690344,0.202577688,490,FALSE,0.149925926,3.461013852,2.8820673,22.14648074,28.48956189
7072,VARGAA,10.1021/acs.inorgchem.1c03405,3.452833156,0.19715895,44.3,FALSE,0.149925926,3.460154846,0.260294883,22.14648074,25.86693046
7074,AXUKUB,10.1021/acs.cgd.6b00991,3.450044128,0.191634477,1500,FALSE,0.26037037,3.457359904,8.823261245,45.78313247,58.06375362
7075,IBUBIT,10.1039/C6DT04433F,3.448929862,0.166418297,154,FALSE,0.099089947,3.456243276,0.905590899,11.26687206,15.62870623
7076,IBASEL,10.1021/ja200978u,3.446831262,0.124751318,261.236464,FALSE,0.059777778,3.454140225,1.536395484,2.853519479,7.844055188
7077,ADAXEK,10.1002/ejic.201200851,3.445422413,0.466091519,1280,FALSE,0.152592593,3.452728389,7.529139792,22.71718467,33.69905285
7078,NAHFIO,10.1039/C6CC00185H,3.44475337,0.111746348,140,FALSE,0.067777778,3.452057927,0.823237715,4.56563108,8.840926723
7079,WAHFUJ01,10.1021/acs.cgd.5b01686,3.444102957,0.185603581,425.616232,FALSE,0.077037037,3.451406135,2.503338139,6.547241675,12.50198595
7081,SUMBEK,10.1021/acs.cgd.0c00478,3.442309947,0.226360164,14.8,FALSE,0.149925926,3.449609323,0.086764961,22.14648074,25.68285502
7082,ZIYQAB,10.1039/C3CE42189A,3.440976529,0.240549886,0.5,FALSE,0.242592593,3.448273078,0.002647067,41.97844019,45.42936034
7084,UDEPIE,10.1039/C3DT51203G,3.439296292,0.155773077,99.9,FALSE,0.393703704,3.446589278,0.587354669,74.31832598,78.35226992
7088,GITVIP01,10.1126/science.1152516,3.433582777,0.156025056,59.08193103,FALSE,0.061089947,3.440863647,0.347247674,3.13434195,6.922453271
7089,PIJPIL,10.1039/D3TA01574B,3.432418542,0.089433221,77.49959978,FALSE,0.273703704,3.439696943,0.455587221,48.63665195,52.53193612
7091,VITZAB,10.1039/C3CE42181C,3.429459418,0.236603556,280,FALSE,0.124444444,3.436731545,1.646769549,16.69308812,21.77658921
7092,ZIVVAF,10.1039/D3TA04732F,3.428384491,0.120433602,590,FALSE,0.277037037,3.435654338,3.470304324,49.35003171,56.25599038
7094,MAKGAJ,10.1021/acs.cgd.6b00060,3.425246116,0.113078683,1000,FALSE,0.149925926,3.432509308,5.882076124,22.14648074,31.46106617
7095,YODWUL,10.1039/C4CE00017J,3.42443089,0.160177479,148,FALSE,0.137777778,3.431692354,0.870296677,19.54660759,23.84859663
7096,MUVYEJ,10.1016/j.poly.2015.08.040,3.423557772,0.120992633,980,FALSE,0.052201058,3.430817384,5.764428719,1.231995702,10.42724181
7097,RUFRIV,10.1021/cg501604c,3.423243806,0.154011649,3000,FALSE,0.113904762,3.430502753,17.64681661,14.43744914,35.5147685
7099,UQOLUJ,10.1021/ja5092672,3.419673278,0.160478133,256.7434589,FALSE,0.238941799,3.426924653,1.509965964,41.19711935,46.13400996
7101,KULLAG,10.1016/j.molstruc.2015.02.073,3.418695411,0.184308745,4000,FALSE,0.152592593,3.425944713,23.52918685,22.71718467,49.67231624
7102,NEVJEF,10.1039/c2ce26553b,3.416352823,0.272507014,311.2,FALSE,0.291481481,3.423597157,1.830299501,52.44134423,57.69524089
7103,AKEDIF,10.1021/acs.cgd.6b00354,3.416317955,0.294479262,18.4,FALSE,0.052201058,3.423562215,0.107941494,1.231995702,4.763499411
7104,GUKBUL,10.1039/C5CE00010F,3.413938727,0.075309925,1000,FALSE,0.269259259,3.421177942,5.882076124,47.68547872,56.98873279
7105,XARPAK,10.1039/C7CE00078B,3.411721115,2.44515301,966,FALSE,0.103703704,3.418955628,5.682075536,12.25428042,21.35531158
7106,FALVUL01,10.1039/c1ce06210g,3.411247486,0.241881575,65,FALSE,0.134814815,3.418480995,0.382059947,18.91249218,22.71303312
7107,UREVOE,10.1039/C6RA13242A,3.411000349,0.79399552,1000,FALSE,0.182222222,3.418233333,5.882076124,29.05833862,38.35864808
7108,FILYEG,10.1039/C3CE41044G,3.409698502,0.139039855,154.2,FALSE,0.152592593,3.416928726,0.906767373,22.71718467,27.04088077
7109,IVILEG,10.1002/cplu.201600142,3.409694073,0.147086367,112.9,FALSE,0.052201058,3.416924288,0.663825482,1.231995702,5.312745471
7110,BAYQUQ,10.1021/acs.cgd.7b00522,3.409572042,0.20808681,27.3,FALSE,0.264814815,3.416801998,0.160294589,46.7343057,50.31140229
7111,VUFJUE,10.1039/D0TA02033H,3.408268963,0.277482443,9,FALSE,0.221164021,3.415496156,0.052647214,37.39242685,40.86057022
7112,WUFSOI,10.1002/zaac.201900299,3.407403372,0.199351739,2000,FALSE,0.149925926,3.414628729,11.76444637,22.14648074,37.32555583
7113,YIZSUZ,10.1021/acs.inorgchem.3c02670,3.402723271,0.186089759,70,FALSE,0.059777778,3.409938704,0.411471798,2.853519479,6.674929981
7114,EBEMOO,10.1002/anie.200453923,3.402419866,0.13379994,150.6,FALSE,0.273703704,3.409634656,0.88559084,48.63665195,52.93187745
7115,PIDJEU,10.1080/00958972.2019.1575964,3.40236747,0.108142253,0.05,FALSE,0.147037037,3.409582149,0,21.52821819,24.93780034
7116,ALEJAE,10.1021/acs.chemmater.5b03999,3.402335108,0.160051617,23.75,FALSE,0.233703704,3.409549718,0.139412175,40.07609394,43.62505584
7117,UNIPAJ,10.1021/cg100645p,3.400994768,0.122735965,1000,FALSE,0.242592593,3.408206536,5.882076124,41.97844019,51.26872285
7119,PILNIL,10.1016/j.jhazmat.2023.131289,3.399826439,0.426663445,131,FALSE,0.124444444,3.407035729,0.770296383,16.69308812,20.87042023
7121,KOJYUG,10.1021/acs.inorgchem.9b00499,3.397017459,0.088080425,5,FALSE,0.303703704,3.404220793,0.029117733,55.05707046,58.49040898
7122,VITYUU,10.1039/C3CE42181C,3.395854496,0.191173654,280,FALSE,0.265925926,3.403055364,1.646769549,46.97209896,52.02192387
7123,FANWIC,10.1039/c1dt11431j,3.393471677,0.242193324,233.6,FALSE,0.118349206,3.400667492,1.37382757,15.38862215,20.16311722
7124,YIZBUH,10.1016/j.jcat.2018.11.031,3.39330001,0.123474816,460,FALSE,0.134814815,3.400495461,2.705596193,18.91249218,25.01858383
7125,QITDOO,10.1080/15533174.2013.778884,3.392017602,0.35178952,43.3,FALSE,0.149925926,3.399210334,0.254412513,22.14648074,25.80010358
7127,ZOMNIA,10.1039/C4CC03478C,3.390872127,0.875737033,164.1276946,FALSE,0.052201058,3.39806243,0.965165748,1.231995702,5.59522388
7128,DIMJUG,10.1021/cg4009587,3.390861579,0.292329479,4400,FALSE,0.094645503,3.398051859,25.88213495,10.31569904,39.59588585
7129,AVAKEP02,10.1039/C6CE01513A,3.389221486,0.111027247,30,FALSE,0.077037037,3.396408289,0.176176989,6.547241675,10.11982695
7130,XUFWOM,10.1016/j.inoche.2014.12.001,3.387011422,0.094894918,20,FALSE,0.096126984,3.394193538,0.117353286,10.63275664,14.14430347
7131,XIXBUF,10.1039/D2CC06684J,3.383567024,0.136805357,84.34917707,FALSE,0.046444444,3.390741836,0.495878971,0,3.886620807
7132,HUPTER,10.1002/1099-0682(200212)2002:12<3356::AID-EJIC3356>3.0.CO;2-V,3.382135866,0.280219495,1080,FALSE,0.149925926,3.389307644,6.352665743,22.14648074,31.88845412
7133,NIQDEZ,10.1039/C8QI00814K,3.381466977,0.226847258,26.25,FALSE,0.149925926,3.388637336,0.1541181,22.14648074,25.68923617
7134,TIFHAT,10.1080/00958972.2012.762975,3.381188554,0.159614962,25.6,FALSE,0.238148148,3.388358323,0.15029456,41.02726696,44.56591984
7135,HOHHUK,10.1002/zaac.201900089,3.380154706,0.208844812,4000,FALSE,0.291481481,3.387322283,23.52918685,52.44134423,79.35785337
7136,WISVID,10.1002/(SICI)1521-3773(20000417)39:8<1506::AID-ANIE1506>3.0.CO;2-U,3.375718819,0.176036338,647.3357176,FALSE,0.059777778,3.382876989,3.807574243,2.853519479,10.04397071
7137,POFHUQ,10.1134/S1070328419020106,3.374677044,0.201213057,2400,FALSE,0.052201058,3.381833005,14.11739446,1.231995702,18.73122317
7138,OPIXUI,10.1016/j.micromeso.2016.06.013,3.374454913,0.104531221,0.05,FALSE,0.103703704,3.381610403,0,12.25428042,15.63589082
7139,MABJUV,10.1039/b301219k,3.373597163,0.435218545,250,FALSE,0.046444444,3.380750834,1.470298442,0,4.851049277
7141,UWUKII,10.1039/C6QI00191B,3.37265082,0.139643827,0.05,FALSE,0.121481481,3.379802485,0,16.0589727,19.43877518
7142,INIYEM,10.1021/acs.inorgchem.1c00101,3.370880715,0.125910055,16,FALSE,0.082962963,3.378028626,0.093823805,7.815472507,11.28732494
7143,EBEVAK,10.1039/c1ce05541k,3.36885139,0.067588512,39.5,FALSE,0.269259259,3.375994998,0.232059506,47.68547872,51.29353323
7144,INEBOT,10.1021/cg1010105,3.368626361,0.267773695,9,FALSE,0.081481481,3.375769492,0.052647214,7.498414692,10.9268314
7146,RIQQOB,10.1021/acsami.3c05421,3.367553021,0.163210308,485,FALSE,0.221481481,3.374693876,2.852655449,37.46036772,43.68771704
7147,YEKBOJ,10.1002/chem.202200732,3.367540551,0.132476137,1000,FALSE,0.052201058,3.374681379,5.882076124,1.231995702,10.48875321
7148,AROQAB,10.1021/acs.organomet.6b00240,3.367464339,0.075627269,227,FALSE,0.231333333,3.374605006,1.335003926,39.56880148,44.27841042
7153,WAHFUJ,10.1021/acs.cgd.5b01686,3.363151819,0.235378613,425.6612231,FALSE,0.077037037,3.370283341,2.503602794,6.547241675,12.42112781
7154,QAFGAG,10.1016/S0022-2860(02)00617-8,3.362738701,0.283365893,177,FALSE,0.149925926,3.369869347,1.040885414,22.14648074,26.5572355
7155,PIDPOK,10.1016/j.jssc.2018.06.026,3.362077885,0.165821702,648.4,FALSE,0.143333333,3.36920713,3.813834747,20.73557387,27.91861574
7156,ZEVWUU,10.1021/cg400036x,3.361345307,0.098953495,11.3,FALSE,0.059777778,3.368472999,0.066176665,2.853519479,6.288169142
7157,ZEHTEP,10.1021/jacs.0c11546,3.360793179,0.078143357,254.0753296,FALSE,0.26037037,3.3679197,1.49427104,45.78313247,50.64532321
7158,QATPUX01,10.1021/ic4018344,3.357751105,0.225536449,278.0986443,FALSE,0.152592593,3.364871175,1.635585071,22.71718467,27.71764092
7159,VIGXOA,10.1039/C3CE40889B,3.357589937,0.167574139,43,FALSE,0.06962963,3.364709665,0.252647802,4.961953242,8.579310709
7160,VAPBEV,10.1039/c1dt11825k,3.356728928,0.129210221,90,FALSE,0.295925926,3.363846831,0.529119203,53.39251746,57.2854835
7161,FAKLOU,10.1039/c1ce06104f,3.356534295,0.25777219,27.8,FALSE,0.269259259,3.363651785,0.163235774,47.68547872,51.21236628
7162,MOTPOD,10.1021/acs.inorgchem.9b02697,3.355417881,0.156348127,2000,FALSE,0.371481481,3.362533004,11.76444637,69.56246025,84.68943962
7163,YIGKAD,10.1002/anie.201802911,3.354604249,0.110515194,630.3395242,FALSE,0.273703704,3.361717646,3.707596341,48.63665195,55.70596594
7165,EMOHIZ,10.1016/j.jssc.2016.05.023,3.353462776,1.940639366,1450,FALSE,0.058888889,3.360573753,8.529142733,2.663284832,14.55300132
7166,QUDJOP,10.1021/cg900659r,3.353371438,0.263446503,2500,FALSE,0.096126984,3.360482221,14.70563149,10.63275664,28.69887035
7167,MOTVOI,10.1039/C4NJ01946F,3.35205695,0.320737283,44.7,FALSE,0.291481481,3.359164946,0.262647831,52.44134423,56.06315701
